Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993928.txt IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3290614.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3242020.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3006341.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0108129.txt NA
Mini-CORE/1+SP+IT+NA-SP-SP-SP+ON-IT-IT-IT+NNNN+3077846.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+0441230.txt IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0581754.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0614714.txt OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0099692.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0262412.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3013943.txt OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0352261.txt SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992820.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0405162.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0413766.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0173202.txt NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0535976.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3040274.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3217380.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+1753616.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3323019.txt OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+YNNN+3027032.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0010667.txt LY
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3320730.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0089732.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0231472.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0269619.txt NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0752826.txt IP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+1792915.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0290581.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0404811.txt OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0089046.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0167673.txt NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990399.txt IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3002729.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3080587.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0262061.txt LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993889.txt IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0156383.txt LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0200155.txt LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1446992.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3214890.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1397132.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3226611.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0451876.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0113430.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0072213.txt IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0017514.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990947.txt IN
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112826.txt NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991481.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991495.txt IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0434890.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0265431.txt NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992177.txt IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3029625.txt SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133432.txt NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+1464614.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993080.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991867.txt IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0543123.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0247350.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112359.txt NA
Mini-CORE/1+SP+IT+NA-SP-SP-SP+ON-IT-IT-IT+NNNN+0653579.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3707076.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1754953.txt IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3304240.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990588.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3688089.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+YYYY+0029114.txt IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0292032.txt LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3199476.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0520122.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0101654.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3232705.txt OP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0300776.txt SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993532.txt IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0041563.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0189391.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0160533.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0154696.txt NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993283.txt IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0676623.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0567577.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3280941.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0206882.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184070.txt NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993334.txt IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+1723480.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992758.txt IN
Mini-CORE/1+SP+IT+OP-SP-SP-SP+OB-IT-IT-IT+NNNN+3314167.txt SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0213388.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0188851.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+1717080.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3212204.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990198.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991286.txt IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0541319.txt IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+YYYY+0623514.txt IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0132610.txt LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0366390.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133590.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0001231.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0267838.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0118006.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0182824.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0174872.txt LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991916.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3107322.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0040241.txt LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0256405.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0639246.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-AV+NNNN+0763332.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3079800.txt OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0258313.txt LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0059216.txt IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0187252.txt LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3117347.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0745466.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+0760309.txt IP
Mini-CORE/1+SP+IT+IN-SP-SP-SP+OI-IT-IT-IT+NNNN+1778676.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0755475.txt IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3197271.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991255.txt IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+OL-SL-SL-SL+NNNN+0493983.txt LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+YNNN+0786906.txt SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0313083.txt SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0206178.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0185531.txt LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0138926.txt LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1398997.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142755.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0439177.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0624820.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1735558.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990017.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3324105.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1433807.txt IP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+0029910.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0462621.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0201415.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0251593.txt NA
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0473935.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+0243881.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0224810.txt LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0609979.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991644.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+SR-IT-IT-IT+NNNN+1763999.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+0546773.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0240312.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0411413.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0271871.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+PO-SL-SL-SL+NNNN+0129578.txt LY
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3067943.txt SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0118300.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3264552.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992629.txt IN
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0240851.txt NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0114575.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991491.txt IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3200981.txt OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0270844.txt LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0030566.txt LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3022452.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0514635.txt OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142185.txt NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0153936.txt NA
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0486349.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0051411.txt OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0453607.txt IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992577.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3363682.txt SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0241839.txt NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0033245.txt LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990412.txt IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3698448.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3702060.txt SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+0389938.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-AV+NNYN+3312602.txt OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+1441747.txt SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991901.txt IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3207342.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3177153.txt OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3300363.txt OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992575.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990404.txt IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+1734478.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0060010.txt IP
Mini-CORE/1+SP+IT+OP-SP-SP-SP+OB-IT-IT-IT+YNNN+0310638.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0048420.txt LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+1752595.txt SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0599007.txt IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0244214.txt NA
Mini-CORE/1+SP+IT+NA-SP-SP-SP+SR-IT-IT-IT+NNNN+0437450.txt SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3130574.txt SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0231613.txt OP
Mini-CORE/1+SP+IT+OP-SP-SP-SP+RV-IT-IT-IT+NNNN+1792705.txt SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0200351.txt LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990612.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990969.txt IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992818.txt IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0053612.txt LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3167750.txt OP
