filename	singular first-person pronouns	Interrogative or Exclamation	Contractions	register
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3320730.txt	0.14417744916820702	0.07948243992606285	0.04066543438077634	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0089732.txt	0.0	0.0	0.014285714285714285	OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0231472.txt	0.00267379679144385	0.008021390374331552	0.040106951871657755	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0269619.txt	0.007407407407407408	0.0049382716049382715	0.02962962962962963	NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0752826.txt	0.0	0.0	0.009174311926605505	IP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+1792915.txt	0.0182648401826484	0.0639269406392694	0.04337899543378995	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0290581.txt	0.0	0.0	0.02040816326530612	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0404811.txt	0.012422360248447204	0.006211180124223602	0.021739130434782608	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0089046.txt	0.2809917355371901	0.0	0.1322314049586777	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0167673.txt	0.0	0.0022271714922048997	0.015590200445434299	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990399.txt	0.012727272727272728	0.0	0.02909090909090909	IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3002729.txt	0.10673443456162643	0.026683608640406607	0.06480304955527319	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3080587.txt	0.11971830985915492	0.03286384976525822	0.07276995305164319	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0262061.txt	0.05982905982905983	0.0	0.05128205128205128	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993889.txt	0.07440609592111161	0.0031376064545047063	0.04482294935006723	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0156383.txt	0.14473684210526316	0.0	0.013157894736842105	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0200155.txt	0.013888888888888888	0.0	0.05555555555555555	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1446992.txt	0.125	0.005952380952380952	0.002976190476190476	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3214890.txt	0.015100671140939598	0.010067114093959731	0.008389261744966443	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1397132.txt	0.045871559633027525	0.0061162079510703364	0.024464831804281346	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3226611.txt	0.0	0.0	0.0	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0451876.txt	0.0	0.0	0.0	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0113430.txt	0.05041384499623777	0.012791572610985704	0.03235515425131678	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0072213.txt	0.0	0.0	0.00558659217877095	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0017514.txt	0.016129032258064516	0.01906158357771261	0.02346041055718475	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990947.txt	0.0	0.0	0.01507537688442211	IN
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112826.txt	0.02869757174392936	0.01545253863134658	0.011037527593818985	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991481.txt	0.0	0.0	0.016666666666666666	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991495.txt	0.007692307692307693	0.0	0.011538461538461539	IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0434890.txt	0.00510204081632653	0.0	0.015306122448979591	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0265431.txt	0.010067114093959731	0.0	0.025167785234899327	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992177.txt	0.0	0.04129793510324484	0.0029498525073746312	IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3029625.txt	0.07167235494880546	0.017064846416382253	0.051194539249146756	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133432.txt	0.0	0.0	0.006211180124223602	NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+1464614.txt	0.0	0.008620689655172414	0.017241379310344827	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993080.txt	0.010238907849829351	0.0	0.020477815699658702	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991867.txt	0.0010741138560687433	0.0	0.03866809881847476	IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0543123.txt	0.006514657980456026	0.004885993485342019	0.04723127035830619	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0247350.txt	0.16083916083916083	0.006993006993006993	0.08391608391608392	OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112359.txt	0.03208556149732621	0.0053475935828877	0.03208556149732621	NA
Mini-CORE/1+SP+IT+NA-SP-SP-SP+ON-IT-IT-IT+NNNN+0653579.txt	0.12280701754385964	0.01949317738791423	0.04093567251461988	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3707076.txt	0.005940594059405941	0.009900990099009901	0.031683168316831684	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1754953.txt	0.0	0.005649717514124294	0.03389830508474576	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3304240.txt	0.08530805687203792	0.05687203791469194	0.0	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990588.txt	0.0018552875695732839	0.0	0.012987012987012988	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3688089.txt	0.07112068965517242	0.01939655172413793	0.004310344827586207	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+YYYY+0029114.txt	0.0	0.05228758169934641	0.0	IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0292032.txt	0.06557377049180328	0.0	0.01639344262295082	LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3199476.txt	0.15625	0.0	0.046875	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0520122.txt	0.028192371475953566	0.001658374792703151	0.02155887230514096	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0101654.txt	0.012779552715654952	0.0	0.022364217252396165	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3232705.txt	0.0728051391862955	0.017130620985010708	0.014989293361884369	OP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0300776.txt	0.19329896907216496	0.06443298969072164	0.0	SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993532.txt	0.006097560975609756	0.0	0.036585365853658534	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0041563.txt	0.10377358490566038	0.0	0.0660377358490566	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0189391.txt	0.0	0.0	0.007352941176470588	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0160533.txt	0.0	0.0	0.029013539651837523	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0154696.txt	0.00819672131147541	0.00546448087431694	0.02185792349726776	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993283.txt	0.0	0.0	0.004032258064516129	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0676623.txt	0.014450867052023121	0.017341040462427744	0.023121387283236993	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0567577.txt	0.05421686746987952	0.0030120481927710845	0.045180722891566265	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3280941.txt	0.043795620437956206	0.021897810218978103	0.0413625304136253	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0206882.txt	0.05150976909413854	0.014209591474245116	0.05328596802841918	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184070.txt	0.0	0.0	0.023696682464454975	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993334.txt	0.0	0.0	0.0	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+1723480.txt	0.10395010395010396	0.014553014553014554	0.0997920997920998	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992758.txt	0.0023561090541905083	0.01110737125546954	0.023897677549646584	IN
Mini-CORE/1+SP+IT+OP-SP-SP-SP+OB-IT-IT-IT+NNNN+3314167.txt	0.14627285513361463	0.016877637130801686	0.07454289732770746	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0213388.txt	0.0	0.0016420361247947454	0.03284072249589491	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0188851.txt	0.015384615384615385	0.005128205128205128	0.005128205128205128	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+1717080.txt	0.10233222275107091	0.021894336030461686	0.07567824845311756	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3212204.txt	0.0	0.006666666666666667	0.013333333333333334	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990198.txt	0.007462686567164179	0.0	0.007462686567164179	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991286.txt	0.0	0.0	0.0	IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0541319.txt	0.008347245409015025	0.01001669449081803	0.038397328881469114	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+YYYY+0623514.txt	0.012589928057553957	0.012589928057553957	0.04136690647482014	IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0132610.txt	0.12149532710280374	0.0	0.009345794392523364	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0366390.txt	0.06870229007633588	0.015267175572519083	0.04961832061068702	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133590.txt	0.02569593147751606	0.008565310492505354	0.021413276231263382	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0001231.txt	0.12578616352201258	0.018867924528301886	0.08490566037735849	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0267838.txt	0.013303769401330377	0.024390243902439025	0.050997782705099776	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0118006.txt	0.1411764705882353	0.0	0.2823529411764706	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0182824.txt	0.0029154518950437317	0.008746355685131196	0.008746355685131196	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0174872.txt	0.2	0.0	0.1	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991916.txt	0.030373831775700934	0.0035046728971962616	0.02570093457943925	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+3107322.txt	0.081419624217119	0.03966597077244259	0.11064718162839249	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0040241.txt	0.18674698795180722	0.0	0.06626506024096386	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0256405.txt	0.0	0.0	0.030821917808219176	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0639246.txt	0.0	0.0	0.010309278350515464	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-AV+NNNN+0763332.txt	0.028968713789107765	0.010428736964078795	0.012746234067207415	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3079800.txt	0.007936507936507936	0.0	0.0	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0258313.txt	0.16393442622950818	0.0	0.01639344262295082	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0059216.txt	0.006472491909385114	0.012944983818770227	0.040453074433656956	IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0187252.txt	0.5441176470588235	0.0	0.11764705882352941	LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3117347.txt	0.025830258302583026	0.0036900369003690036	0.01845018450184502	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+0745466.txt	0.014749262536873156	0.02064896755162242	0.029498525073746312	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+0760309.txt	0.005813953488372093	0.005813953488372093	0.011627906976744186	IP
Mini-CORE/1+SP+IT+IN-SP-SP-SP+OI-IT-IT-IT+NNNN+1778676.txt	0.0449438202247191	0.025280898876404494	0.028089887640449437	SP
